Job Id,individual_skill
8760222834395924890,Python
8760222834395924890,Data Warehousing
8760222834395924890,SQL
6166899356360721960,System Design
6166899356360721960,SDLC
6166899356360721960,Business Analysis
6656938477314655566,Azure
6656938477314655566,GCP
6656938477314655566,Infrastructure as Code
10096969210563021778,Encryption
10096969210563021778,Network Security
10096969210563021778,SIEM
13340012224525781786,Python
13340012224525781786,Spark
13340012224525781786,Data Warehousing
2471031104554682933,PyTorch
2471031104554682933,TensorFlow
2471031104554682933,NLP
7837895087970468107,Firewalls
7837895087970468107,SIEM
7837895087970468107,Encryption
14741262675212911527,Express
14741262675212911527,JavaScript
14741262675212911527,Node.js
16265898356011256079,Django
16265898356011256079,Java
16265898356011256079,REST APIs
916551070297639764,Troubleshooting
916551070297639764,Linux
916551070297639764,Customer Support
16488224727289711437,Django
16488224727289711437,REST APIs
16488224727289711437,Java
8669835128892835031,Routing
8669835128892835031,Firewall Configuration
8669835128892835031,Switching
17752433064641052918,Kubernetes
17752433064641052918,AWS
17752433064641052918,CI/CD
2986708981369882960,Linux
2986708981369882960,Helpdesk
2986708981369882960,Customer Support
11148616102002248183,Flutter
11148616102002248183,React Native
11148616102002248183,iOS
4120152438983771329,SQL
4120152438983771329,Data Warehousing
4120152438983771329,Python
4573017966988312781,Python
4573017966988312781,Java
4573017966988312781,Node.js
4673635128749215223,AWS
4673635128749215223,CI/CD
4673635128749215223,Jenkins
11188691421258139092,React Native
11188691421258139092,Android
11188691421258139092,Swift
5247576794352337939,CSS
5247576794352337939,Vue.js
5247576794352337939,React
8875868996123315534,React
8875868996123315534,Vue.js
8875868996123315534,CSS
1153273036965954984,Helpdesk
1153273036965954984,Customer Support
1153273036965954984,Windows
7169994631866827571,Swift
7169994631866827571,iOS
7169994631866827571,React Native
8481294741260487411,Automation
8481294741260487411,Test Cases
8481294741260487411,Bug Tracking
568337455603273163,NLP
568337455603273163,Python
568337455603273163,Research
5959323703055173484,System Design
5959323703055173484,Business Analysis
5959323703055173484,Requirements Gathering
7979542210537079162,Docker
7979542210537079162,AWS
7979542210537079162,Kubernetes
9787210991676050563,Python
9787210991676050563,PyTorch
9787210991676050563,NLP
12453362066413600875,Jenkins
12453362066413600875,Docker
12453362066413600875,CI/CD
13030873984328878525,Infrastructure as Code
13030873984328878525,GCP
13030873984328878525,AWS
9679645808054193132,Switching
9679645808054193132,Cisco
9679645808054193132,Monitoring
15519240226049641304,Node.js
15519240226049641304,JavaScript
15519240226049641304,React
284987426958296445,JavaScript
284987426958296445,Node.js
284987426958296445,MongoDB
5383727861763032498,Docker
5383727861763032498,CI/CD
5383727861763032498,Jenkins
15361468875310712823,Testing
15361468875310712823,Requirements Gathering
15361468875310712823,Business Analysis
864612064512528128,Bug Tracking
864612064512528128,Automation
864612064512528128,Manual Testing
16578223213821708859,Performance Tuning
16578223213821708859,Oracle
16578223213821708859,Backup/Recovery
11817749668434628334,Cisco
11817749668434628334,Switching
11817749668434628334,Routing
5330528156990326757,Firewall Configuration
5330528156990326757,Monitoring
5330528156990326757,Switching
6689639988104088227,Node.js
6689639988104088227,JavaScript
6689639988104088227,React
17037040152638211558,REST APIs
17037040152638211558,Python
17037040152638211558,Java
5424258328313020535,GCP
5424258328313020535,AWS
5424258328313020535,Azure
1686512880904782730,Deep Learning
1686512880904782730,Python
1686512880904782730,TensorFlow
5851886585541380323,Django
5851886585541380323,Python
5851886585541380323,REST APIs
17397789910213936925,JavaScript
17397789910213936925,CSS
17397789910213936925,HTML
1933679667895027092,Data Warehousing
1933679667895027092,SQL
1933679667895027092,Python
6928423363903572526,TensorFlow
6928423363903572526,Python
6928423363903572526,NLP
17617061845081214643,Docker
17617061845081214643,CI/CD
17617061845081214643,Kubernetes
9223121453969392694,Node.js
9223121453969392694,JavaScript
9223121453969392694,MongoDB
255467512664180014,iOS
255467512664180014,Android
255467512664180014,Swift
7991068848636643016,Express
7991068848636643016,React
7991068848636643016,MongoDB
671453943240412758,Encryption
671453943240412758,Firewalls
671453943240412758,Network Security
9028964855520513470,Network Security
9028964855520513470,SIEM
9028964855520513470,Encryption
11732740031371102685,Vue.js
11732740031371102685,React
11732740031371102685,HTML
7817689897599649458,Monitoring
7817689897599649458,Routing
7817689897599649458,Cisco
9270583080385268479,PyTorch
9270583080385268479,Python
9270583080385268479,TensorFlow
14212984816915398833,Selenium
14212984816915398833,Manual Testing
14212984816915398833,Bug Tracking
6107797726883695934,JavaScript
6107797726883695934,React
6107797726883695934,HTML
10026323879600603586,Python
10026323879600603586,Research
10026323879600603586,NLP
750155882217029720,GCP
750155882217029720,AWS
750155882217029720,Security
15987457483075635292,ETL
15987457483075635292,Spark
15987457483075635292,Data Warehousing
8680611751287998844,PyTorch
8680611751287998844,NLP
8680611751287998844,Python
16002785377041924600,JavaScript
16002785377041924600,React
16002785377041924600,Node.js
2651528050343692545,GCP
2651528050343692545,Infrastructure as Code
2651528050343692545,Azure
1526069342336534296,ETL
1526069342336534296,Spark
1526069342336534296,Python
570537645075418514,Node.js
570537645075418514,Django
570537645075418514,Java
4534258120818444326,JavaScript
4534258120818444326,Express
4534258120818444326,Node.js
7367994284938118668,Switching
7367994284938118668,Cisco
7367994284938118668,Routing
1591766026205939036,Cisco
1591766026205939036,Routing
1591766026205939036,Switching
3469509345205633389,CSS
3469509345205633389,Vue.js
3469509345205633389,JavaScript
2859769872659398834,Infrastructure as Code
2859769872659398834,AWS
2859769872659398834,Azure
9792944070777916676,Python
9792944070777916676,Data Warehousing
9792944070777916676,SQL
3822852692386598532,Windows
3822852692386598532,Helpdesk
3822852692386598532,Linux
7582724858135397446,JavaScript
7582724858135397446,MongoDB
7582724858135397446,React
11116798134048018098,Data Warehousing
11116798134048018098,ETL
11116798134048018098,SQL
10529309235074384508,Infrastructure as Code
10529309235074384508,AWS
10529309235074384508,GCP
16748278127707373937,Firewalls
16748278127707373937,Network Security
16748278127707373937,SIEM
16791835049602011106,Data Warehousing
16791835049602011106,Spark
16791835049602011106,SQL
9852344194507817044,Data Warehousing
9852344194507817044,Python
9852344194507817044,ETL
17830064341689779471,Java
17830064341689779471,Django
17830064341689779471,REST APIs
1916146434979286443,AWS
1916146434979286443,GCP
1916146434979286443,Security
2942297520900164799,Automation
2942297520900164799,Selenium
2942297520900164799,Bug Tracking
13349574812549924255,Business Analysis
13349574812549924255,Testing
13349574812549924255,SDLC
17840500757623619778,Kubernetes
17840500757623619778,AWS
17840500757623619778,CI/CD
17216156007480902395,Helpdesk
17216156007480902395,Windows
17216156007480902395,Customer Support
13357582305426492221,Requirements Gathering
13357582305426492221,System Design
13357582305426492221,Business Analysis
12497916835295677994,Backup/Recovery
12497916835295677994,SQL
12497916835295677994,Oracle
2980692173399279869,Spark
2980692173399279869,SQL
2980692173399279869,Data Warehousing
1957761372085832921,Testing
1957761372085832921,Requirements Gathering
1957761372085832921,Business Analysis
13179077442850474123,SIEM
13179077442850474123,Firewalls
13179077442850474123,Penetration Testing
8247590379364632767,Test Cases
8247590379364632767,Automation
8247590379364632767,Bug Tracking
6236832453614847249,SIEM
6236832453614847249,Encryption
6236832453614847249,Firewalls
14512634707017745373,Java
14512634707017745373,Node.js
14512634707017745373,REST APIs
7727731227332919748,Research
7727731227332919748,Deep Learning
7727731227332919748,TensorFlow
2589989319243419577,Node.js
2589989319243419577,JavaScript
2589989319243419577,React
17404387633058433987,AWS
17404387633058433987,Docker
17404387633058433987,Kubernetes
6961645344129762739,CSS
6961645344129762739,React
6961645344129762739,HTML
10319461683563808880,ETL
10319461683563808880,Spark
10319461683563808880,SQL
8837701508711139540,Windows
8837701508711139540,Customer Support
8837701508711139540,Helpdesk
4753490577293266832,Kubernetes
4753490577293266832,CI/CD
4753490577293266832,Jenkins
10026374146467121578,System Design
10026374146467121578,Requirements Gathering
10026374146467121578,SDLC
6164645280381030106,Manual Testing
6164645280381030106,Bug Tracking
6164645280381030106,Automation
13275551751936887689,iOS
13275551751936887689,Flutter
13275551751936887689,Android
11477045105779427583,Kubernetes
11477045105779427583,AWS
11477045105779427583,Jenkins
853571134455499997,System Design
853571134455499997,SDLC
853571134455499997,Testing
599711010190544645,Network Security
599711010190544645,Penetration Testing
599711010190544645,Encryption
1815845333305544619,Python
1815845333305544619,ETL
1815845333305544619,Data Warehousing
14848757979577729145,SQL
14848757979577729145,Spark
14848757979577729145,Data Warehousing
12469260062494707395,Spark
12469260062494707395,ETL
12469260062494707395,Python
2098805214628499212,Troubleshooting
2098805214628499212,Windows
2098805214628499212,Helpdesk
14156889313328777940,Penetration Testing
14156889313328777940,Encryption
14156889313328777940,SIEM
14601377643962975629,Encryption
14601377643962975629,Firewalls
14601377643962975629,Penetration Testing
5801165153107723121,Node.js
5801165153107723121,MongoDB
5801165153107723121,JavaScript
13064281961723741124,Python
13064281961723741124,Java
13064281961723741124,Django
13115094516991807075,Troubleshooting
13115094516991807075,Windows
13115094516991807075,Customer Support
388262958051577437,Manual Testing
388262958051577437,Bug Tracking
388262958051577437,Selenium
11988011947648305944,AWS
11988011947648305944,Docker
11988011947648305944,Kubernetes
2926463353404015079,Selenium
2926463353404015079,Bug Tracking
2926463353404015079,Test Cases
10819965156990403975,Test Cases
10819965156990403975,Manual Testing
10819965156990403975,Bug Tracking
1421281814229830127,Python
1421281814229830127,Node.js
1421281814229830127,Django
8229938054280465464,Python
8229938054280465464,SQL
8229938054280465464,ETL
13097592469569488242,Research
13097592469569488242,Deep Learning
13097592469569488242,Python
107367451033422550,Linux
107367451033422550,Windows
107367451033422550,Helpdesk
10677076952110743862,Jenkins
10677076952110743862,CI/CD
10677076952110743862,AWS
8781763922251893807,SDLC
8781763922251893807,Requirements Gathering
8781763922251893807,System Design
16338498496206555647,Windows
16338498496206555647,Helpdesk
16338498496206555647,Customer Support
12242680749703382603,CSS
12242680749703382603,Vue.js
12242680749703382603,HTML
14179298771257673629,Monitoring
14179298771257673629,Switching
14179298771257673629,Routing
702595340737135701,Django
702595340737135701,Python
702595340737135701,Node.js
860707558471713786,iOS
860707558471713786,Swift
860707558471713786,Android
17593934626909211132,JavaScript
17593934626909211132,Node.js
17593934626909211132,React
14139980783471185444,Model Training
14139980783471185444,Python
14139980783471185444,NLP
8002808098695236634,MySQL
8002808098695236634,Performance Tuning
8002808098695236634,Backup/Recovery
6557964623854652972,React Native
6557964623854652972,Swift
6557964623854652972,Flutter
5711902941062909245,Oracle
5711902941062909245,Backup/Recovery
5711902941062909245,SQL
16348985672056129269,SDLC
16348985672056129269,Requirements Gathering
16348985672056129269,Testing
9780836458331720524,Backup/Recovery
9780836458331720524,SQL
9780836458331720524,Oracle
604302073549768228,CI/CD
604302073549768228,Kubernetes
604302073549768228,Jenkins
8267318198136751035,Infrastructure as Code
8267318198136751035,Security
8267318198136751035,AWS
4117170246491983291,Jenkins
4117170246491983291,CI/CD
4117170246491983291,Docker
13965007540115951050,Android
13965007540115951050,Swift
13965007540115951050,React Native
8939559225315312093,AWS
8939559225315312093,Infrastructure as Code
8939559225315312093,GCP
11621780287859410535,Jenkins
11621780287859410535,Docker
11621780287859410535,Kubernetes
5410196174733527926,Security
5410196174733527926,Infrastructure as Code
5410196174733527926,Azure
5923868612138127185,Backup/Recovery
5923868612138127185,SQL
5923868612138127185,Performance Tuning
392123189117996984,MongoDB
392123189117996984,JavaScript
392123189117996984,React
7349520136191755639,Customer Support
7349520136191755639,Linux
7349520136191755639,Troubleshooting
18238746913960576560,Infrastructure as Code
18238746913960576560,AWS
18238746913960576560,Azure
16723473753551814980,Python
16723473753551814980,SQL
16723473753551814980,ETL
2814490038008169009,Troubleshooting
2814490038008169009,Linux
2814490038008169009,Customer Support
13089256790051539551,Windows
13089256790051539551,Helpdesk
13089256790051539551,Customer Support
16564860106644539722,Test Cases
16564860106644539722,Manual Testing
16564860106644539722,Automation
17774704672153815079,GCP
17774704672153815079,Security
17774704672153815079,Azure
17067290655780651020,Django
17067290655780651020,REST APIs
17067290655780651020,Node.js
9742050488786896895,Firewall Configuration
9742050488786896895,Cisco
9742050488786896895,Monitoring
14801015234365508855,Model Training
14801015234365508855,Python
14801015234365508855,NLP
129758888546160007,SQL
129758888546160007,Spark
129758888546160007,ETL
3433782040192500568,JavaScript
3433782040192500568,React
3433782040192500568,CSS
18370695119346421026,Docker
18370695119346421026,CI/CD
18370695119346421026,Kubernetes
3284695215610809058,CSS
3284695215610809058,JavaScript
3284695215610809058,React
5610044185579307948,Backup/Recovery
5610044185579307948,Performance Tuning
5610044185579307948,Oracle
2742159856561375306,Spark
2742159856561375306,Data Warehousing
2742159856561375306,ETL
9179818980955538014,AWS
9179818980955538014,Kubernetes
9179818980955538014,CI/CD
9915103183082441026,SIEM
9915103183082441026,Penetration Testing
9915103183082441026,Firewalls
10336528905525349849,GCP
10336528905525349849,Security
10336528905525349849,Infrastructure as Code
4497840325699518955,Vue.js
4497840325699518955,React
4497840325699518955,JavaScript
14698357056173130602,MongoDB
14698357056173130602,React
14698357056173130602,Node.js
2633926786862303946,Business Analysis
2633926786862303946,System Design
2633926786862303946,SDLC
9102679278409171112,Spark
9102679278409171112,ETL
9102679278409171112,SQL
5624781128688748856,Automation
5624781128688748856,Manual Testing
5624781128688748856,Selenium
17031112215329065578,SQL
17031112215329065578,Backup/Recovery
17031112215329065578,Oracle
1830519885211976178,iOS
1830519885211976178,Flutter
1830519885211976178,Swift
15441261777372070328,Jenkins
15441261777372070328,AWS
15441261777372070328,Docker
2987732169697020207,PyTorch
2987732169697020207,Python
2987732169697020207,Model Training
1447841724326432284,Swift
1447841724326432284,iOS
1447841724326432284,Flutter
1224834984486848869,Requirements Gathering
1224834984486848869,SDLC
1224834984486848869,Testing
12116953162475849166,Business Analysis
12116953162475849166,Testing
12116953162475849166,System Design
6833160248616109363,Firewalls
6833160248616109363,Penetration Testing
6833160248616109363,SIEM
17118028003477046925,Kubernetes
17118028003477046925,AWS
17118028003477046925,CI/CD
16347564466825940162,SQL
16347564466825940162,Spark
16347564466825940162,Data Warehousing
3270978141732948371,Requirements Gathering
3270978141732948371,System Design
3270978141732948371,Business Analysis
12309462362973687458,Testing
12309462362973687458,Requirements Gathering
12309462362973687458,System Design
16991364641954415970,Node.js
16991364641954415970,Django
16991364641954415970,REST APIs
18406366774404071586,Azure
18406366774404071586,Security
18406366774404071586,AWS
6741862127697742991,Django
6741862127697742991,Java
6741862127697742991,REST APIs
2217075722672226342,Switching
2217075722672226342,Monitoring
2217075722672226342,Routing
7635532315889387140,Monitoring
7635532315889387140,Cisco
7635532315889387140,Firewall Configuration
5119711460129654848,Business Analysis
5119711460129654848,SDLC
5119711460129654848,System Design
13324884405224752445,REST APIs
13324884405224752445,Python
13324884405224752445,Node.js
17350358133826602180,CI/CD
17350358133826602180,Kubernetes
17350358133826602180,AWS
13733161259547182697,Troubleshooting
13733161259547182697,Linux
13733161259547182697,Windows
3364968943635942885,NLP
3364968943635942885,Python
3364968943635942885,Model Training
1479933371423672730,Android
1479933371423672730,iOS
1479933371423672730,Flutter
14827926312717206331,SQL
14827926312717206331,Oracle
14827926312717206331,Performance Tuning
16195662337326729017,Python
16195662337326729017,REST APIs
16195662337326729017,Node.js
5565906988637634673,SQL
5565906988637634673,ETL
5565906988637634673,Data Warehousing
13180672264666762827,Monitoring
13180672264666762827,Routing
13180672264666762827,Cisco
4960146472234143500,SDLC
4960146472234143500,System Design
4960146472234143500,Requirements Gathering
3477955022059686183,Monitoring
3477955022059686183,Cisco
3477955022059686183,Firewall Configuration
13641377100037637387,Jenkins
13641377100037637387,AWS
13641377100037637387,Docker
7511665074176476427,REST APIs
7511665074176476427,Python
7511665074176476427,Node.js
8856371127297657802,Node.js
8856371127297657802,Java
8856371127297657802,REST APIs
7312238589615098286,Routing
7312238589615098286,Switching
7312238589615098286,Monitoring
2094180189187098559,AWS
2094180189187098559,Kubernetes
2094180189187098559,Jenkins
15688966378090220759,PyTorch
15688966378090220759,Python
15688966378090220759,TensorFlow
10544380474674073471,Azure
10544380474674073471,GCP
10544380474674073471,Infrastructure as Code
4978990159746322216,Bug Tracking
4978990159746322216,Selenium
4978990159746322216,Manual Testing
17577871039142315305,AWS
17577871039142315305,Kubernetes
17577871039142315305,Docker
1159311149865388889,Test Cases
1159311149865388889,Manual Testing
1159311149865388889,Selenium
11804247598426376156,TensorFlow
11804247598426376156,NLP
11804247598426376156,PyTorch
5454355124175589283,SQL
5454355124175589283,Python
5454355124175589283,ETL
9006733071438662091,Node.js
9006733071438662091,MongoDB
9006733071438662091,JavaScript
4814672455474169121,Backup/Recovery
4814672455474169121,Oracle
4814672455474169121,MySQL
16049375356785544312,NLP
16049375356785544312,Deep Learning
16049375356785544312,Python
10834113365869872319,Python
10834113365869872319,Java
10834113365869872319,Node.js
5330254750980131911,AWS
5330254750980131911,Docker
5330254750980131911,CI/CD
6070553903969879555,Performance Tuning
6070553903969879555,MySQL
6070553903969879555,SQL
16145916123812676433,SIEM
16145916123812676433,Firewalls
16145916123812676433,Penetration Testing
12314135948775673845,Helpdesk
12314135948775673845,Troubleshooting
12314135948775673845,Customer Support
8806173180711947676,Monitoring
8806173180711947676,Switching
8806173180711947676,Cisco
10671501005788105094,ETL
10671501005788105094,Python
10671501005788105094,Data Warehousing
13207509344323127432,Python
13207509344323127432,Deep Learning
13207509344323127432,NLP
12790423466629678180,Network Security
12790423466629678180,Encryption
12790423466629678180,Firewalls
118691445847510539,iOS
118691445847510539,Android
118691445847510539,React Native
18191839789878562685,Python
18191839789878562685,TensorFlow
18191839789878562685,NLP
8338684016563407881,Deep Learning
8338684016563407881,TensorFlow
8338684016563407881,Research
13070562428893417347,Python
13070562428893417347,TensorFlow
13070562428893417347,Research
2863862518400372592,Encryption
2863862518400372592,Firewalls
2863862518400372592,SIEM
4135617459565054646,SDLC
4135617459565054646,Business Analysis
4135617459565054646,System Design
14496674467192655130,Selenium
14496674467192655130,Manual Testing
14496674467192655130,Test Cases
16145607158869148338,Flutter
16145607158869148338,React Native
16145607158869148338,Swift
1693069406005707319,React Native
1693069406005707319,Swift
1693069406005707319,Flutter
465944207312637937,Python
465944207312637937,Spark
465944207312637937,Data Warehousing
905525242327483840,Cisco
905525242327483840,Firewall Configuration
905525242327483840,Monitoring
13299571148870930362,SQL
13299571148870930362,ETL
13299571148870930362,Python
8061429972772472060,Java
8061429972772472060,REST APIs
8061429972772472060,Python
5011831043023456038,Deep Learning
5011831043023456038,NLP
5011831043023456038,TensorFlow
14592022193432054964,Automation
14592022193432054964,Selenium
14592022193432054964,Bug Tracking
1326823501790725111,Swift
1326823501790725111,Flutter
1326823501790725111,Android
3016741958371525586,Troubleshooting
3016741958371525586,Customer Support
3016741958371525586,Helpdesk
10848495490673429548,Selenium
10848495490673429548,Bug Tracking
10848495490673429548,Manual Testing
18137494324369376600,Testing
18137494324369376600,Business Analysis
18137494324369376600,SDLC
11763375762248386921,Cisco
11763375762248386921,Firewall Configuration
11763375762248386921,Routing
7542859483529167309,Model Training
7542859483529167309,TensorFlow
7542859483529167309,PyTorch
2470439201783957228,Backup/Recovery
2470439201783957228,Performance Tuning
2470439201783957228,SQL
189573000275316679,AWS
189573000275316679,Kubernetes
189573000275316679,Jenkins
5198178453538621390,Business Analysis
5198178453538621390,Testing
5198178453538621390,Requirements Gathering
4878773051398111280,REST APIs
4878773051398111280,Python
4878773051398111280,Java
14431009190720457496,Network Security
14431009190720457496,Encryption
14431009190720457496,SIEM
8516799722808822992,React
8516799722808822992,HTML
8516799722808822992,Vue.js
11967422312359151726,PyTorch
11967422312359151726,Model Training
11967422312359151726,TensorFlow
2528608306297916745,Monitoring
2528608306297916745,Routing
2528608306297916745,Switching
6316754466528707887,System Design
6316754466528707887,Business Analysis
6316754466528707887,Requirements Gathering
12302923704903615342,Java
12302923704903615342,Django
12302923704903615342,Python
17505126397580558711,Model Training
17505126397580558711,TensorFlow
17505126397580558711,PyTorch
13516901320470904905,Oracle
13516901320470904905,Backup/Recovery
13516901320470904905,SQL
17293144728950292682,Business Analysis
17293144728950292682,System Design
17293144728950292682,Requirements Gathering
15399704777014067922,Java
15399704777014067922,Django
15399704777014067922,Python
11324243911939738731,Python
11324243911939738731,SQL
11324243911939738731,Spark
8687608649290368141,Routing
8687608649290368141,Switching
8687608649290368141,Cisco
10029652961805157859,Flutter
10029652961805157859,Android
10029652961805157859,iOS
4521049858910210101,System Design
4521049858910210101,SDLC
4521049858910210101,Testing
18118039912383661503,Java
18118039912383661503,REST APIs
18118039912383661503,Django
7846900506228572786,Monitoring
7846900506228572786,Switching
7846900506228572786,Firewall Configuration
2426805118806936677,Helpdesk
2426805118806936677,Troubleshooting
2426805118806936677,Windows
11817418265198480127,Automation
11817418265198480127,Test Cases
11817418265198480127,Selenium
8738296410056180943,Flutter
8738296410056180943,Swift
8738296410056180943,React Native
7607443184977858478,Business Analysis
7607443184977858478,SDLC
7607443184977858478,Requirements Gathering
5814252704125830885,TensorFlow
5814252704125830885,Python
5814252704125830885,Model Training
1697730097564303927,Vue.js
1697730097564303927,React
1697730097564303927,CSS
6057520884956872821,TensorFlow
6057520884956872821,Python
6057520884956872821,Research
11533501693583837135,React Native
11533501693583837135,Android
11533501693583837135,iOS
1264185333309131432,Data Warehousing
1264185333309131432,Python
1264185333309131432,ETL
3669030183007242630,Cisco
3669030183007242630,Switching
3669030183007242630,Monitoring
906260616670432553,Java
906260616670432553,REST APIs
906260616670432553,Django
5202601842664032630,Testing
5202601842664032630,System Design
5202601842664032630,Requirements Gathering
5685847185770038121,SQL
5685847185770038121,Data Warehousing
5685847185770038121,Spark
14682378720944997164,Flutter
14682378720944997164,Swift
14682378720944997164,Android
7368014851876340879,Testing
7368014851876340879,Requirements Gathering
7368014851876340879,Business Analysis
5508039906103280246,Routing
5508039906103280246,Monitoring
5508039906103280246,Switching
286920338332534214,Django
286920338332534214,Java
286920338332534214,Node.js
14007157190987301725,Cisco
14007157190987301725,Routing
14007157190987301725,Switching
13200696584242941411,React
13200696584242941411,HTML
13200696584242941411,JavaScript
16437773840240758495,Manual Testing
16437773840240758495,Bug Tracking
16437773840240758495,Selenium
2952716457659875918,Troubleshooting
2952716457659875918,Customer Support
2952716457659875918,Helpdesk
6027129441022724305,Python
6027129441022724305,Data Warehousing
6027129441022724305,Spark
10310202224454877732,HTML
10310202224454877732,CSS
10310202224454877732,React
7442125094499270920,Network Security
7442125094499270920,Penetration Testing
7442125094499270920,SIEM
15469457112463327669,Windows
15469457112463327669,Linux
15469457112463327669,Customer Support
14184358529148665905,Research
14184358529148665905,Python
14184358529148665905,TensorFlow
14906826170126845362,TensorFlow
14906826170126845362,NLP
14906826170126845362,Research
3727433219845999458,Vue.js
3727433219845999458,CSS
3727433219845999458,JavaScript
1248003315149983624,Swift
1248003315149983624,iOS
1248003315149983624,React Native
4216059772590051022,Performance Tuning
4216059772590051022,MySQL
4216059772590051022,Backup/Recovery
11219530171762688008,Java
11219530171762688008,Django
11219530171762688008,REST APIs
1208041887788910286,MongoDB
1208041887788910286,React
1208041887788910286,Express
6208680660286656504,JavaScript
6208680660286656504,HTML
6208680660286656504,React
17167100399811969974,Firewall Configuration
17167100399811969974,Cisco
17167100399811969974,Routing
14913101342695244063,NLP
14913101342695244063,PyTorch
14913101342695244063,Model Training
11218455893624900372,MongoDB
11218455893624900372,Express
11218455893624900372,React
9688703242667640877,Routing
9688703242667640877,Switching
9688703242667640877,Monitoring
3509036078920386252,Test Cases
3509036078920386252,Manual Testing
3509036078920386252,Bug Tracking
2477354213292723250,Oracle
2477354213292723250,SQL
2477354213292723250,MySQL
15555961333420804846,Monitoring
15555961333420804846,Firewall Configuration
15555961333420804846,Switching
14624592043333339058,Test Cases
14624592043333339058,Automation
14624592043333339058,Manual Testing
13431167485020553361,Monitoring
13431167485020553361,Firewall Configuration
13431167485020553361,Routing
12012568611027765422,MySQL
12012568611027765422,SQL
12012568611027765422,Backup/Recovery
17526600609197935606,Research
17526600609197935606,Python
17526600609197935606,TensorFlow
291440884730971776,Requirements Gathering
291440884730971776,System Design
291440884730971776,Business Analysis
15200593663713888039,Research
15200593663713888039,TensorFlow
15200593663713888039,Python
16768366018105658698,Automation
16768366018105658698,Manual Testing
16768366018105658698,Selenium
15450481472412010667,MySQL
15450481472412010667,SQL
15450481472412010667,Oracle
16053697552401057862,Infrastructure as Code
16053697552401057862,AWS
16053697552401057862,Security
1917386675599721485,React Native
1917386675599721485,iOS
1917386675599721485,Flutter
15078681306755711990,Django
15078681306755711990,REST APIs
15078681306755711990,Python
3775453757112140266,AWS
3775453757112140266,GCP
3775453757112140266,Security
17383030125796607673,Requirements Gathering
17383030125796607673,SDLC
17383030125796607673,Testing
4708406067190384313,Security
4708406067190384313,GCP
4708406067190384313,Infrastructure as Code
9552646225962681376,Python
9552646225962681376,TensorFlow
9552646225962681376,Research
1105750199797762154,Oracle
1105750199797762154,MySQL
1105750199797762154,Backup/Recovery
17991365868014619653,Data Warehousing
17991365868014619653,SQL
17991365868014619653,ETL
10304211757529712557,Switching
10304211757529712557,Cisco
10304211757529712557,Routing
2866186024014859198,Business Analysis
2866186024014859198,SDLC
2866186024014859198,System Design
1294930787414919367,SDLC
1294930787414919367,Business Analysis
1294930787414919367,System Design
14180470695055999136,Performance Tuning
14180470695055999136,Backup/Recovery
14180470695055999136,SQL
11812288164382392762,Routing
11812288164382392762,Firewall Configuration
11812288164382392762,Switching
10705551022268041171,CSS
10705551022268041171,React
10705551022268041171,JavaScript
9987451917330959944,React
9987451917330959944,Express
9987451917330959944,Node.js
9931639736076488376,Deep Learning
9931639736076488376,NLP
9931639736076488376,TensorFlow
14606029474588542540,Performance Tuning
14606029474588542540,SQL
14606029474588542540,Oracle
11598630688810878262,Research
11598630688810878262,TensorFlow
11598630688810878262,NLP
7684184331820682959,Firewalls
7684184331820682959,Penetration Testing
7684184331820682959,Encryption
12371574745788991091,Firewalls
12371574745788991091,Network Security
12371574745788991091,SIEM
12767754851685647948,TensorFlow
12767754851685647948,Python
12767754851685647948,Model Training
8540445163438557231,MongoDB
8540445163438557231,React
8540445163438557231,JavaScript
2356536764104854588,SQL
2356536764104854588,Python
2356536764104854588,Data Warehousing
11715301780565082226,SIEM
11715301780565082226,Firewalls
11715301780565082226,Penetration Testing
11166055975476281707,HTML
11166055975476281707,Vue.js
11166055975476281707,React
10125970969469930414,Testing
10125970969469930414,Requirements Gathering
10125970969469930414,SDLC
17654606397828579494,Kubernetes
17654606397828579494,Jenkins
17654606397828579494,AWS
15695178542438304419,SQL
15695178542438304419,Oracle
15695178542438304419,Backup/Recovery
4555319269758747139,Routing
4555319269758747139,Monitoring
4555319269758747139,Cisco
6864358543826174105,Security
6864358543826174105,Azure
6864358543826174105,AWS
5669210904183522028,Node.js
5669210904183522028,React
5669210904183522028,Express
6417925232575006548,Python
6417925232575006548,PyTorch
6417925232575006548,Model Training
13902021215280316551,React Native
13902021215280316551,Flutter
13902021215280316551,Swift
2176440107592140680,REST APIs
2176440107592140680,Node.js
2176440107592140680,Python
9519275129198955230,Express
9519275129198955230,React
9519275129198955230,MongoDB
293278434500624661,Firewall Configuration
293278434500624661,Monitoring
293278434500624661,Switching
13685812161537656343,Linux
13685812161537656343,Customer Support
13685812161537656343,Windows
13597646536494629793,Java
13597646536494629793,Python
13597646536494629793,Node.js
13036062166385180762,Performance Tuning
13036062166385180762,Oracle
13036062166385180762,Backup/Recovery
8869415745394721511,SIEM
8869415745394721511,Network Security
8869415745394721511,Penetration Testing
11529259045681778114,Python
11529259045681778114,TensorFlow
11529259045681778114,Deep Learning
14329469233449420150,TensorFlow
14329469233449420150,Deep Learning
14329469233449420150,Research
17561099351334473658,Python
17561099351334473658,PyTorch
17561099351334473658,TensorFlow
11450124633028445621,Python
11450124633028445621,Django
11450124633028445621,REST APIs
